Domain Code;Domain;Area Code;Area;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Unit;Yield_grams_animal;Flag;Flag Description
QL;Livestock Primary;183;Romania;5420;Yield;995;Skins, sheep, fresh;2014;2014;hg/An;36;g/An;3600;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;995;Skins, sheep, fresh;2015;2015;hg/An;38;g/An;3800;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;995;Skins, sheep, fresh;2016;2016;hg/An;35;g/An;3500;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;995;Skins, sheep, fresh;2017;2017;hg/An;40;g/An;4000;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;995;Skins, sheep, fresh;2018;2018;hg/An;37;g/An;3700;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;919;Hides, cattle, fresh;2014;2014;hg/An;322;g/An;32200;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;919;Hides, cattle, fresh;2015;2015;hg/An;307;g/An;30700;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;919;Hides, cattle, fresh;2016;2016;hg/An;307;g/An;30700;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;919;Hides, cattle, fresh;2017;2017;hg/An;306;g/An;30600;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;919;Hides, cattle, fresh;2018;2018;hg/An;306;g/An;30600;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;867;Meat, cattle;2014;2014;hg/An;2296;g/An;229600;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;867;Meat, cattle;2015;2015;hg/An;2188;g/An;218800;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;867;Meat, cattle;2016;2016;hg/An;2191;g/An;219100;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;867;Meat, cattle;2017;2017;hg/An;2185;g/An;218500;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;867;Meat, cattle;2018;2018;hg/An;2186;g/An;218600;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;1017;Meat, goat;2014;2014;hg/An;157;g/An;15700;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;1017;Meat, goat;2015;2015;hg/An;146;g/An;14600;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;1017;Meat, goat;2016;2016;hg/An;138;g/An;13800;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;1017;Meat, goat;2017;2017;hg/An;119;g/An;11900;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;1017;Meat, goat;2018;2018;hg/An;168;g/An;16800;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;1035;Meat, pig;2014;2014;hg/An;566;g/An;56600;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;1035;Meat, pig;2015;2015;hg/An;509;g/An;50900;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;1035;Meat, pig;2016;2016;hg/An;518;g/An;51800;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;1035;Meat, pig;2017;2017;hg/An;547;g/An;54700;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;1035;Meat, pig;2018;2018;hg/An;545;g/An;54500;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;977;Meat, sheep;2014;2014;hg/An;193;g/An;19300;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;977;Meat, sheep;2015;2015;hg/An;193;g/An;19300;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;977;Meat, sheep;2016;2016;hg/An;199;g/An;19900;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;977;Meat, sheep;2017;2017;hg/An;185;g/An;18500;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5417;Yield/Carcass Weight;977;Meat, sheep;2018;2018;hg/An;201;g/An;20100;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;882;Milk, whole fresh cow;2014;2014;hg/An;33667;g/An;3366700;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;882;Milk, whole fresh cow;2015;2015;hg/An;35812;g/An;3581200;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;882;Milk, whole fresh cow;2016;2016;hg/An;36335;g/An;3633500;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;882;Milk, whole fresh cow;2017;2017;hg/An;36097;g/An;3609700;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;882;Milk, whole fresh cow;2018;2018;hg/An;36179;g/An;3617900;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;1020;Milk, whole fresh goat;2014;2014;hg/An;3113;g/An;311300;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;1020;Milk, whole fresh goat;2015;2015;hg/An;3629;g/An;362900;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;1020;Milk, whole fresh goat;2016;2016;hg/An;3379;g/An;337900;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;1020;Milk, whole fresh goat;2017;2017;hg/An;3288;g/An;328800;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;1020;Milk, whole fresh goat;2018;2018;hg/An;3025;g/An;302500;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;982;Milk, whole fresh sheep;2014;2014;hg/An;1021;g/An;102100;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;982;Milk, whole fresh sheep;2015;2015;hg/An;1183;g/An;118300;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;982;Milk, whole fresh sheep;2016;2016;hg/An;1035;g/An;103500;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;982;Milk, whole fresh sheep;2017;2017;hg/An;1109;g/An;110900;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;982;Milk, whole fresh sheep;2018;2018;hg/An;1180;g/An;118000;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;1025;Skins, goat, fresh;2014;2014;hg/An;30;g/An;3000;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;1025;Skins, goat, fresh;2015;2015;hg/An;28;g/An;2800;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;1025;Skins, goat, fresh;2016;2016;hg/An;27;g/An;2700;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;1025;Skins, goat, fresh;2017;2017;hg/An;23;g/An;2300;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;1025;Skins, goat, fresh;2018;2018;hg/An;33;g/An;3300;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;995;Skins, sheep, fresh;2014;2014;hg/An;38;g/An;3800;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;995;Skins, sheep, fresh;2015;2015;hg/An;38;g/An;3800;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;995;Skins, sheep, fresh;2016;2016;hg/An;39;g/An;3900;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;995;Skins, sheep, fresh;2017;2017;hg/An;36;g/An;3600;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5420;Yield;995;Skins, sheep, fresh;2018;2018;hg/An;40;g/An;4000;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;919;Hides, cattle, fresh;2014;2014;hg/An;327;g/An;32700;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;919;Hides, cattle, fresh;2015;2015;hg/An;324;g/An;32400;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;919;Hides, cattle, fresh;2016;2016;hg/An;331;g/An;33100;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;919;Hides, cattle, fresh;2017;2017;hg/An;336;g/An;33600;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;919;Hides, cattle, fresh;2018;2018;hg/An;341;g/An;34100;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;867;Meat, cattle;2014;2014;hg/An;2487;g/An;248700;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;867;Meat, cattle;2015;2015;hg/An;2462;g/An;246200;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;867;Meat, cattle;2016;2016;hg/An;2520;g/An;252000;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;867;Meat, cattle;2017;2017;hg/An;2553;g/An;255300;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;867;Meat, cattle;2018;2018;hg/An;2596;g/An;259600;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;1017;Meat, goat;2014;2014;hg/An;86;g/An;8600;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;1017;Meat, goat;2015;2015;hg/An;86;g/An;8600;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;1017;Meat, goat;2016;2016;hg/An;86;g/An;8600;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;1017;Meat, goat;2017;2017;hg/An;119;g/An;11900;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;1017;Meat, goat;2018;2018;hg/An;120;g/An;12000;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;1097;Meat, horse;2014;2014;hg/An;2973;g/An;297300;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;1097;Meat, horse;2015;2015;hg/An;2981;g/An;298100;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;1097;Meat, horse;2016;2016;hg/An;2999;g/An;299900;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;1097;Meat, horse;2017;2017;hg/An;2997;g/An;299700;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;1097;Meat, horse;2018;2018;hg/An;2995;g/An;299500;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;1035;Meat, pig;2014;2014;hg/An;929;g/An;92900;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;1035;Meat, pig;2015;2015;hg/An;931;g/An;93100;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;1035;Meat, pig;2016;2016;hg/An;929;g/An;92900;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;1035;Meat, pig;2017;2017;hg/An;913;g/An;91300;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;1035;Meat, pig;2018;2018;hg/An;925;g/An;92500;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;977;Meat, sheep;2014;2014;hg/An;85;g/An;8500;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;977;Meat, sheep;2015;2015;hg/An;87;g/An;8700;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;977;Meat, sheep;2016;2016;hg/An;79;g/An;7900;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;977;Meat, sheep;2017;2017;hg/An;97;g/An;9700;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5417;Yield/Carcass Weight;977;Meat, sheep;2018;2018;hg/An;116;g/An;11600;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;882;Milk, whole fresh cow;2014;2014;hg/An;64462;g/An;6446200;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;882;Milk, whole fresh cow;2015;2015;hg/An;66305;g/An;6630500;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;882;Milk, whole fresh cow;2016;2016;hg/An;68766;g/An;6876600;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;882;Milk, whole fresh cow;2017;2017;hg/An;70379;g/An;7037900;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;882;Milk, whole fresh cow;2018;2018;hg/An;72230;g/An;7223000;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;1020;Milk, whole fresh goat;2014;2014;hg/An;2501;g/An;250100;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;1020;Milk, whole fresh goat;2015;2015;hg/An;2503;g/An;250300;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;1020;Milk, whole fresh goat;2016;2016;hg/An;3183;g/An;318300;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;1020;Milk, whole fresh goat;2017;2017;hg/An;3187;g/An;318700;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;1020;Milk, whole fresh goat;2018;2018;hg/An;3176;g/An;317600;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;982;Milk, whole fresh sheep;2014;2014;hg/An;498;g/An;49800;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;982;Milk, whole fresh sheep;2015;2015;hg/An;583;g/An;58300;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;982;Milk, whole fresh sheep;2016;2016;hg/An;552;g/An;55200;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;982;Milk, whole fresh sheep;2017;2017;hg/An;605;g/An;60500;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;982;Milk, whole fresh sheep;2018;2018;hg/An;597;g/An;59700;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;1025;Skins, goat, fresh;2014;2014;hg/An;54;g/An;5400;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;1025;Skins, goat, fresh;2015;2015;hg/An;54;g/An;5400;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;1025;Skins, goat, fresh;2016;2016;hg/An;53;g/An;5300;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;1025;Skins, goat, fresh;2017;2017;hg/An;74;g/An;7400;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;1025;Skins, goat, fresh;2018;2018;hg/An;75;g/An;7500;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;995;Skins, sheep, fresh;2014;2014;hg/An;16;g/An;1600;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;995;Skins, sheep, fresh;2015;2015;hg/An;16;g/An;1600;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;995;Skins, sheep, fresh;2016;2016;hg/An;15;g/An;1500;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;995;Skins, sheep, fresh;2017;2017;hg/An;18;g/An;1800;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5420;Yield;995;Skins, sheep, fresh;2018;2018;hg/An;22;g/An;2200;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;919;Hides, cattle, fresh;2014;2014;hg/An;367;g/An;36700;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;919;Hides, cattle, fresh;2015;2015;hg/An;377;g/An;37700;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;919;Hides, cattle, fresh;2016;2016;hg/An;384;g/An;38400;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;919;Hides, cattle, fresh;2017;2017;hg/An;375;g/An;37500;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;919;Hides, cattle, fresh;2018;2018;hg/An;379;g/An;37900;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;867;Meat, cattle;2014;2014;hg/An;2912;g/An;291200;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;867;Meat, cattle;2015;2015;hg/An;2997;g/An;299700;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;867;Meat, cattle;2016;2016;hg/An;3049;g/An;304900;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;867;Meat, cattle;2017;2017;hg/An;2980;g/An;298000;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;867;Meat, cattle;2018;2018;hg/An;3012;g/An;301200;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;1017;Meat, goat;2014;2014;hg/An;140;g/An;14000;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;1017;Meat, goat;2015;2015;hg/An;143;g/An;14300;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;1017;Meat, goat;2016;2016;hg/An;137;g/An;13700;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;1017;Meat, goat;2017;2017;hg/An;142;g/An;14200;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;1017;Meat, goat;2018;2018;hg/An;143;g/An;14300;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;1097;Meat, horse;2014;2014;hg/An;2228;g/An;222800;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;1097;Meat, horse;2015;2015;hg/An;2279;g/An;227900;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;1097;Meat, horse;2016;2016;hg/An;2251;g/An;225100;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;1097;Meat, horse;2017;2017;hg/An;2206;g/An;220600;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;1097;Meat, horse;2018;2018;hg/An;2236;g/An;223600;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;1035;Meat, pig;2014;2014;hg/An;920;g/An;92000;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;1035;Meat, pig;2015;2015;hg/An;914;g/An;91400;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;1035;Meat, pig;2016;2016;hg/An;939;g/An;93900;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;1035;Meat, pig;2017;2017;hg/An;965;g/An;96500;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;1035;Meat, pig;2018;2018;hg/An;962;g/An;96200;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;977;Meat, sheep;2014;2014;hg/An;139;g/An;13900;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;977;Meat, sheep;2015;2015;hg/An;138;g/An;13800;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;977;Meat, sheep;2016;2016;hg/An;139;g/An;13900;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;977;Meat, sheep;2017;2017;hg/An;140;g/An;14000;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5417;Yield/Carcass Weight;977;Meat, sheep;2018;2018;hg/An;143;g/An;14300;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;882;Milk, whole fresh cow;2014;2014;hg/An;56272;g/An;5627200;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;882;Milk, whole fresh cow;2015;2015;hg/An;58473;g/An;5847300;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;882;Milk, whole fresh cow;2016;2016;hg/An;57576;g/An;5757600;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;882;Milk, whole fresh cow;2017;2017;hg/An;60145;g/An;6014500;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;882;Milk, whole fresh cow;2018;2018;hg/An;57630;g/An;5763000;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;1020;Milk, whole fresh goat;2014;2014;hg/An;4521;g/An;452100;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;1020;Milk, whole fresh goat;2015;2015;hg/An;4219;g/An;421900;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;1020;Milk, whole fresh goat;2016;2016;hg/An;2852;g/An;285200;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;1020;Milk, whole fresh goat;2017;2017;hg/An;4354;g/An;435400;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;1020;Milk, whole fresh goat;2018;2018;hg/An;4638;g/An;463800;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;982;Milk, whole fresh sheep;2014;2014;hg/An;1905;g/An;190500;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;982;Milk, whole fresh sheep;2015;2015;hg/An;1335;g/An;133500;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;982;Milk, whole fresh sheep;2016;2016;hg/An;1503;g/An;150300;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;982;Milk, whole fresh sheep;2017;2017;hg/An;1859;g/An;185900;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;982;Milk, whole fresh sheep;2018;2018;hg/An;1996;g/An;199600;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;1025;Skins, goat, fresh;2014;2014;hg/An;27;g/An;2700;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;1025;Skins, goat, fresh;2015;2015;hg/An;28;g/An;2800;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;1025;Skins, goat, fresh;2016;2016;hg/An;27;g/An;2700;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;1025;Skins, goat, fresh;2017;2017;hg/An;27;g/An;2700;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;1025;Skins, goat, fresh;2018;2018;hg/An;28;g/An;2800;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;995;Skins, sheep, fresh;2014;2014;hg/An;15;g/An;1500;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;995;Skins, sheep, fresh;2015;2015;hg/An;15;g/An;1500;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;995;Skins, sheep, fresh;2016;2016;hg/An;15;g/An;1500;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;995;Skins, sheep, fresh;2017;2017;hg/An;15;g/An;1500;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5420;Yield;995;Skins, sheep, fresh;2018;2018;hg/An;15;g/An;1500;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;919;Hides, cattle, fresh;2014;2014;hg/An;211;g/An;21100;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;919;Hides, cattle, fresh;2015;2015;hg/An;231;g/An;23100;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;919;Hides, cattle, fresh;2016;2016;hg/An;231;g/An;23100;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;919;Hides, cattle, fresh;2017;2017;hg/An;232;g/An;23200;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;919;Hides, cattle, fresh;2018;2018;hg/An;232;g/An;23200;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;867;Meat, cattle;2014;2014;hg/An;1519;g/An;151900;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;867;Meat, cattle;2015;2015;hg/An;1661;g/An;166100;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;867;Meat, cattle;2016;2016;hg/An;1663;g/An;166300;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;867;Meat, cattle;2017;2017;hg/An;1666;g/An;166600;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;867;Meat, cattle;2018;2018;hg/An;1672;g/An;167200;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;1017;Meat, goat;2014;2014;hg/An;135;g/An;13500;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;1017;Meat, goat;2015;2015;hg/An;135;g/An;13500;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;1017;Meat, goat;2016;2016;hg/An;130;g/An;13000;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;1017;Meat, goat;2017;2017;hg/An;156;g/An;15600;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;1017;Meat, goat;2018;2018;hg/An;164;g/An;16400;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;1097;Meat, horse;2014;2014;hg/An;1802;g/An;180200;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;1097;Meat, horse;2015;2015;hg/An;1885;g/An;188500;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;1097;Meat, horse;2016;2016;hg/An;1856;g/An;185600;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;1097;Meat, horse;2017;2017;hg/An;1931;g/An;193100;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;1097;Meat, horse;2018;2018;hg/An;1951;g/An;195100;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;1035;Meat, pig;2014;2014;hg/An;864;g/An;86400;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;1035;Meat, pig;2015;2015;hg/An;890;g/An;89000;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;1035;Meat, pig;2016;2016;hg/An;875;g/An;87500;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;1035;Meat, pig;2017;2017;hg/An;869;g/An;86900;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;1035;Meat, pig;2018;2018;hg/An;864;g/An;86400;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;977;Meat, sheep;2014;2014;hg/An;137;g/An;13700;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;977;Meat, sheep;2015;2015;hg/An;162;g/An;16200;Fc;Calculated data
