DomainCode;Domain;AreaCode;Country;ElementCode;Element;ItemCode;Item;Year;Unit;ProducerPrices_USD_per_ton;Flag;Flag Description
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);372;Lettuce and chicory;2016;USD;1296.3;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);372;Lettuce and chicory;2017;USD;1310.1;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);372;Lettuce and chicory;2018;USD;1419.2;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);333;Linseed;2016;USD;713.3;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);333;Linseed;2017;USD;654.9;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);333;Linseed;2018;USD;621.5;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);56;Maize;2016;USD;159.6;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);56;Maize;2017;USD;161.7;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);56;Maize;2018;USD;185;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);945;Meat live weight, cattle;2016;USD;1684.7;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);945;Meat live weight, cattle;2017;USD;1770.7;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);945;Meat live weight, cattle;2018;USD;1907.9;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);1095;Meat live weight, chicken;2016;USD;960.3;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);1095;Meat live weight, chicken;2017;USD;993.7;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);1095;Meat live weight, chicken;2018;USD;1059.8;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);1071;Meat live weight, duck;2016;USD;1212.5;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);1071;Meat live weight, duck;2017;USD;1249.9;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);1071;Meat live weight, duck;2018;USD;1337.2;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);1056;Meat live weight, pig;2016;USD;1197.3;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);1056;Meat live weight, pig;2017;USD;1391;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);1056;Meat live weight, pig;2018;USD;1255;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);1013;Meat live weight, sheep;2016;USD;2061;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);1013;Meat live weight, sheep;2017;USD;2138.9;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);1088;Meat live weight, turkey;2016;USD;1447.4;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);1088;Meat live weight, turkey;2017;USD;1394.9;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);1088;Meat live weight, turkey;2018;USD;1441.6;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);867;Meat, cattle;2016;USD;3010.7;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);1035;Meat, pig;2016;USD;1520.9;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);977;Meat, sheep;2016;USD;4121.9;Fc;Calculated data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);977;Meat, sheep;2017;USD;4277.8;Fc;Calculated data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);882;Milk, whole fresh cow;2016;USD;274.5;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);882;Milk, whole fresh cow;2017;USD;360.9;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);882;Milk, whole fresh cow;2018;USD;396.6;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);449;Mushrooms and truffles;2016;USD;1709.6;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);449;Mushrooms and truffles;2017;USD;1763.5;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);449;Mushrooms and truffles;2018;USD;1841.2;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);292;Mustard seed;2016;USD;627.6;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);292;Mustard seed;2017;USD;644.2;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);292;Mustard seed;2018;USD;715.8;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);75;Oats;2016;USD;164.4;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);75;Oats;2017;USD;242;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);75;Oats;2018;USD;262.4;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);403;Onions, dry;2016;USD;319.2;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);403;Onions, dry;2017;USD;243.5;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);403;Onions, dry;2018;USD;353.1;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);534;Peaches and nectarines;2016;USD;777.6;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);534;Peaches and nectarines;2017;USD;974.4;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);534;Peaches and nectarines;2018;USD;756.2;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);521;Pears;2016;USD;588.3;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);521;Pears;2017;USD;659.9;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);521;Pears;2018;USD;515;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);187;Peas, dry;2016;USD;238.8;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);187;Peas, dry;2017;USD;214.2;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);187;Peas, dry;2018;USD;293.4;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);536;Plums and sloes;2016;USD;469.2;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);536;Plums and sloes;2017;USD;656.3;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);536;Plums and sloes;2018;USD;431.7;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);296;Poppy seed;2016;USD;1365.3;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);296;Poppy seed;2017;USD;1487;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);296;Poppy seed;2018;USD;2847.8;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);116;Potatoes;2016;USD;233.1;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);116;Potatoes;2017;USD;207.7;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);116;Potatoes;2018;USD;231.8;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);270;Rapeseed;2016;USD;414.4;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);270;Rapeseed;2017;USD;452.3;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);270;Rapeseed;2018;USD;427.2;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);71;Rye;2016;USD;153.5;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);71;Rye;2017;USD;164.2;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);71;Rye;2018;USD;192.1;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);544;Strawberries;2016;USD;2775.5;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);544;Strawberries;2017;USD;3307.8;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);544;Strawberries;2018;USD;4120.5;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);157;Sugar beet;2016;USD;34.9;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);157;Sugar beet;2017;USD;34.6;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);157;Sugar beet;2018;USD;37.7;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);267;Sunflower seed;2016;USD;391.4;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);267;Sunflower seed;2017;USD;382.1;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);267;Sunflower seed;2018;USD;362.4;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);388;Tomatoes;2016;USD;1007.2;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);388;Tomatoes;2017;USD;855.2;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);388;Tomatoes;2018;USD;1046;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);97;Triticale;2016;USD;138.1;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);97;Triticale;2017;USD;141.7;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);97;Triticale;2018;USD;166.5;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);15;Wheat;2016;USD;148.1;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);15;Wheat;2017;USD;159.9;;Official data
PP;Producer Prices - Annual;167;Czechia;5532;Producer Price (USD/tonne);15;Wheat;2018;USD;184.1;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);515;Apples;2016;USD;495.6;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);515;Apples;2017;USD;629.9;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);515;Apples;2018;USD;801.5;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);526;Apricots;2016;USD;2145.9;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);526;Apricots;2017;USD;3212.8;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);526;Apricots;2018;USD;2848.3;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);367;Asparagus;2016;USD;5274.1;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);367;Asparagus;2017;USD;5012.4;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);367;Asparagus;2018;USD;4828.9;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);44;Barley;2016;USD;139.4;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);44;Barley;2017;USD;153.3;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);44;Barley;2018;USD;195.4;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);414;Beans, green;2016;USD;1405.9;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);414;Beans, green;2017;USD;1332;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);414;Beans, green;2018;USD;2347.8;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);558;Berries nes;2016;USD;6987.6;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);558;Berries nes;2017;USD;6256.5;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);558;Berries nes;2018;USD;5854.7;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);552;Blueberries;2016;USD;6686.7;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);552;Blueberries;2017;USD;6612.6;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);552;Blueberries;2018;USD;6656.2;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);358;Cabbages and other brassicas;2016;USD;282.1;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);358;Cabbages and other brassicas;2017;USD;259.2;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);358;Cabbages and other brassicas;2018;USD;291.6;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);426;Carrots and turnips;2016;USD;281;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);426;Carrots and turnips;2017;USD;241.2;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);426;Carrots and turnips;2018;USD;394.2;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);393;Cauliflowers and broccoli;2016;USD;497.8;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);393;Cauliflowers and broccoli;2017;USD;460.9;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);393;Cauliflowers and broccoli;2018;USD;653.9;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);531;Cherries;2016;USD;3178;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);531;Cherries;2017;USD;4166.1;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);531;Cherries;2018;USD;3191.7;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);530;Cherries, sour;2016;USD;2555.2;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);530;Cherries, sour;2017;USD;2822.9;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);530;Cherries, sour;2018;USD;2189.6;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);397;Cucumbers and gherkins;2016;USD;659.3;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);397;Cucumbers and gherkins;2017;USD;557.8;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);397;Cucumbers and gherkins;2018;USD;753.1;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);550;Currants;2016;USD;2603.9;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);550;Currants;2017;USD;2806;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);550;Currants;2018;USD;2605.1;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);1062;Eggs, hen, in shell;2016;USD;1276.6;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);1062;Eggs, hen, in shell;2017;USD;1832.6;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);1062;Eggs, hen, in shell;2018;USD;1797.7;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);541;Fruit, stone nes;2016;USD;862.8;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);541;Fruit, stone nes;2017;USD;1344.4;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);541;Fruit, stone nes;2018;USD;892.4;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);549;Gooseberries;2016;USD;3335;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);549;Gooseberries;2017;USD;3899;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);549;Gooseberries;2018;USD;3535.2;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);1182;Honey, natural;2016;USD;11904.4;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);1182;Honey, natural;2017;USD;12170.4;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);1182;Honey, natural;2018;USD;13066.8;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);677;Hops;2016;USD;5756.4;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);677;Hops;2017;USD;6143.8;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);677;Hops;2018;USD;6562.3;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);407;Leeks, other alliaceous vegetables;2016;USD;710.1;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);407;Leeks, other alliaceous vegetables;2017;USD;646.8;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);407;Leeks, other alliaceous vegetables;2018;USD;838.1;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);372;Lettuce and chicory;2016;USD;1341.8;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);372;Lettuce and chicory;2017;USD;1246.3;;Official data
PP;Producer Prices - Annual;79;Germany;5532;Producer Price (USD/tonne);372;Lettuce and chicory;2018;USD;1762.3;;Official data
